date,min_temp,max_temp,avg_temp,precip,Ra,ET0,cloud_correction,Dt,St
2016-02-09,3.2,17.8,10.3,0.0,121.32861065634398,12.22458068675739,1.0,0.0,3.1196355262726776
2016-02-10,-1.5,11.8,6.1,0.0,121.2841238402748,9.920091448797633,1.0,0.0,2.8985850283616568
2016-02-11,-5.4,9.0,1.2,0.0,121.23865446769673,8.202834586949509,1.0,0.0,2.7287520746198064
2016-02-12,-2.8,13.3,3.1,0.0,121.19221851997014,9.53722347062329,1.0,0.0,2.5428612293942634
2016-02-13,2.8,10.6,6.0,0.0,121.1448322885017,7.556438473293959,1.0,0.0,2.4056114120653893
2016-02-14,2.3,10.8,6.2,0.0,121.09651236691673,7.951340270989639,1.0,0.0,2.2689840199431908
2016-02-15,-6.0,9.1,4.0,0.0,121.04727564311742,9.622501462518061,1.0,0.0,2.113031862440809
2016-02-16,-5.2,13.3,5.4,0.0,120.99713929123317,11.330183685097776,1.0,0.0,1.9420244400556759
2016-02-17,-0.1,11.4,5.2,0.0,120.94612076346847,8.852311722314974,1.0,0.0,1.81922868494334
2016-02-18,-2.2,13.5,4.9,0.0,120.89423778185525,10.203972604521255,1.0,0.0,1.686633258782475
2016-02-19,0.6,10.0,5.0,0.0,120.8415083299147,7.926891437312223,1.0,0.0,1.5911349820901264
2016-02-20,-5.9,4.9,-0.5,0.0,120.78795064423602,6.444208639684572,1.0,0.0,1.5178949406723439
2016-02-21,-3.3,7.9,1.6,0.0,120.73358320597681,7.355747798391432,1.0,0.0,1.4381431380434861
2016-02-22,-4.1,7.3,2.4,0.0,120.6784247322924,7.723629394837008,1.0,0.0,1.3588025336508018
2016-02-23,-9.0,6.9,-0.8,0.0,120.6224941676999,7.672975067032679,1.0,0.0,1.284330691067063
2016-02-24,-11.3,6.8,-2.8,0.0,120.56581067538323,7.22009174684795,1.0,0.0,1.2180950809042286
2016-02-25,-8.7,12.9,2.6,0.0,120.50839362844503,10.721667616046258,1.0,0.0,1.1248092910313991
2016-02-26,-1.0,17.7,8.8,0.0,120.45026260111258,13.001641598778416,1.0,0.0,1.0203495248244971
2016-02-27,-1.2,11.1,7.1,0.2,120.39143735990284,4.9329362823094804,0.5,0.0,1.1843972448841829
2016-02-28,-2.9,13.0,4.5,0.0,120.33193785475356,5.02044645353776,0.5,0.0,1.1419243666866208
2016-02-29,-10.0,-1.1,-6.4,0.2,120.27178421012655,1.919206084435138,0.5,0.0,1.3262701653115514
2016-03-01,-10.1,9.2,0.6,0.0,120.2109967160892,4.559305348763564,0.5,0.0,1.283078232035762
2016-03-02,-3.0,8.4,2.2,0.0,120.14959581938005,3.8068234768484155,0.5,0.0,1.2481892867761415
2016-03-03,-3.7,14.0,5.8,0.0,120.0876021144652,11.18883342433336,1.0,0.0,1.1484337009777437
2016-03-04,-1.2,14.0,6.5,0.0,120.02503633459133,10.670577214342181,1.0,0.0,1.060901911821774
2016-03-05,0.4,17.5,9.2,0.0,119.9619193428409,12.568782882464259,1.0,0.0,0.9656572990412088
2016-03-06,2.1,11.6,6.3,0.6,119.89827212319645,4.178782555973463,0.5,0.0,1.5368339284963384
2016-03-07,1.4,12.8,7.0,0.0,119.83411577161885,4.708066468707602,0.5,0.0,1.4851516693054398
2016-03-08,-2.2,10.7,3.5,0.0,119.7694714871461,4.299110373591437,0.5,0.0,1.439545733963528
2016-03-09,-6.6,10.4,2.3,0.0,119.70436056301864,9.309331344225129,1.0,0.0,1.3438228180875835
2016-03-10,-3.2,17.0,7.7,0.0,119.63880437783537,12.866959337170943,1.0,0.0,1.2203162926826163
2016-03-11,0.8,15.7,7.5,0.0,119.57282438674856,10.958071811508505,1.0,0.0,1.1247997671971168
2016-03-12,0.2,17.2,8.1,0.0,119.50644211270011,11.975772599507932,1.0,0.0,1.0285830083976015
2016-03-13,0.2,10.9,5.0,0.0,119.43967913770781,8.359173954194132,1.0,0.0,0.9671679777295739
2016-03-14,-7.3,10.1,3.3,0.0,119.37255709420403,9.859379320821674,1.0,0.0,0.899056006591089
2016-03-15,-9.0,8.6,1.6,0.0,119.30509765643436,9.111818565844258,1.0,0.0,0.8405414693582998
2016-03-16,-1.3,9.2,2.9,0.0,119.23732253191972,7.505250800688565,1.0,0.0,0.7954809369589189
2016-03-17,-3.3,3.1,-1.0,0.4,119.1692534529883,2.3764106544606713,0.5,0.0,1.1819781557159936
2016-03-18,-9.0,4.6,-2.0,0.0,119.100912168381,3.25611422982635,0.5,0.0,1.1544877564862026
2016-03-19,-11.7,16.2,2.5,0.0,119.03232043493638,5.988541215390956,0.5,0.0,1.1051042028263323
2016-03-20,-1.8,19.4,8.9,0.0,118.96350000935863,13.724006780701695,1.0,0.0,0.9967723630194
2016-03-21,-6.0,16.0,7.0,0.0,118.89447264007416,12.978146888099035,1.0,0.0,0.9043705191532332
2016-03-22,-8.5,3.4,-0.9,0.0,118.8252600591805,6.500652603824787,1.0,0.0,0.8623776722235487
2016-03-23,-10.4,13.7,1.5,0.0,118.75588397449236,10.558663908745293,1.0,0.0,0.7973379864848732
2016-03-24,0.1,13.0,6.4,14.4,118.68636606168823,4.840264084754052,0.5,0.0,15.169771369203495
2016-03-25,-2.5,3.0,0.1,0.7,118.61672795656249,2.3363522360135036,0.5,0.0,15.61661473164455
2016-03-26,-2.0,9.6,3.7,0.0,118.54699124738632,4.073014853928884,0.5,0.0,15.162281133286886
2016-03-27,-3.7,12.4,4.2,0.0,118.47717746738077,4.9071385652098645,0.5,0.0,14.6308281726747
2016-03-28,1.0,5.7,3.6,1.9,118.40730808730672,2.577503202667699,0.5,0.0,16.261463840726485
2016-03-29,-3.9,12.0,4.1,0.0,118.33740450817409,4.848671038693314,0.5,0.0,15.698274635217278
2016-03-30,-1.0,15.3,7.4,1.0,118.26748805407381,5.645698987952069,0.5,0.0,16.06521939792699
2016-03-31,-1.3,10.0,5.0,1.4,118.19757996513586,4.250506228064518,0.5,0.0,16.97746714716905
2016-04-01,-1.2,19.5,10.4,0.0,118.12770139061632,7.111218741003027,0.5,0.0,16.11510655751397
2016-04-02,4.5,21.5,13.7,0.0,118.05787338211604,7.194290557321667,0.5,0.0,15.286986850821432
2016-04-03,1.2,16.6,9.5,0.0,117.98811688693367,11.861763923707626,1.0,0.0,13.991768071326671
2016-04-04,-0.5,17.5,9.2,0.0,117.91845274155527,12.67563683270929,1.0,0.0,12.72494970904357
2016-04-05,3.9,14.0,8.4,0.8,117.84890166528308,4.6041081962670924,0.5,0.0,13.106470814382899
2016-04-06,1.9,16.9,11.1,0.0,117.77948425400575,6.185447483953664,0.5,0.0,12.527403764937636
2016-04-07,-3.9,17.2,7.3,0.0,117.71022097411127,6.367766466478729,0.5,0.0,11.957606753463285
2016-04-08,-3.0,26.3,13.5,0.0,117.64113215654491,18.703605868797016,1.0,0.0,10.360104154528694
2016-04-09,1.2,17.6,11.3,0.0,117.57223799101398,13.001926217441623,1.0,0.0,9.397951941513032
2016-04-10,-5.6,10.0,3.5,0.0,117.5035585203402,9.276431049315955,1.0,0.0,8.775241561582813
2016-04-11,-4.3,20.5,9.3,0.0,117.43511363496158,14.872401550846236,1.0,0.0,7.843035017228995
2016-04-12,0.4,21.3,11.9,0.0,117.36692306758445,14.954204335787223,1.0,0.0,7.005275386797732
2016-04-13,3.8,16.4,10.9,0.0,117.29900638798705,11.213714678546665,1.0,0.0,6.4441671051391936
2016-04-14,-3.8,11.4,4.7,2.9,117.23138299797486,4.825098727646063,0.5,0.0,9.122068944426724
2016-04-15,1.1,12.0,6.1,3.7,117.16407212648893,4.337740934957603,0.5,0.0,12.539432002485688
2016-04-16,0.0,17.6,9.8,0.0,117.097092824867,6.361646493186149,0.5,0.0,11.969636048020265
2016-04-17,1.0,19.5,10.8,0.0,117.03046396225821,6.754742963106924,0.5,0.0,11.392123084689437
2016-04-18,-1.7,20.9,11.1,0.0,116.96420422119118,15.079711465233423,1.0,0.0,10.165052162592712
2016-04-19,7.8,27.0,16.9,0.0,116.89833209329555,16.679245572033864,1.0,0.0,8.954013582075442
2016-04-20,4.7,20.7,13.3,0.0,116.83286587517668,13.638713590355863,1.0,0.0,8.08171910543199
2016-04-21,0.5,26.3,13.8,4.3,116.76782366444297,8.793831198415777,0.5,0.0,11.874081436816414
2016-04-22,5.1,17.0,11.1,0.0,116.70322335588595,5.458988486853803,0.5,0.0,11.411078052133949
2016-04-23,4.6,11.0,7.7,0.0,116.63908263781127,3.5304678920675157,0.5,0.0,11.123317733012982
2016-04-24,4.1,7.4,5.4,2.5,116.57541898852101,2.3052070723304188,0.5,0.0,13.440163799399269
2016-04-25,2.0,5.6,3.9,1.6,116.51224967294517,2.2508190157411034,0.5,0.0,14.824082540439532
2016-04-26,1.6,8.3,3.8,0.0,116.44959173942232,3.0548305576484514,0.5,0.0,14.500617823770693
2016-04-27,-3.7,8.6,3.3,0.0,116.38746201662686,4.041096416386837,0.5,0.0,14.082057861463301
2016-04-28,1.1,10.8,5.6,1.4,116.3258771106427,3.9777369888129064,0.5,0.0,15.0819527012194
2016-04-29,-3.1,9.7,5.0,0.0,116.2648534021809,4.449859344696355,0.5,0.0,14.602577214335188
2016-04-30,1.7,15.1,8.8,0.0,116.20440704393994,5.3090233837864025,0.5,0.0,14.048824186517674
2016-05-01,-0.7,20.7,10.7,0.0,116.14455395810654,14.369398738494468,1.0,0.0,12.606873068352833
2016-05-02,1.2,25.6,14.4,0.0,116.0853098339957,17.32670769528533,1.0,0.0,11.046618749732016
2016-05-03,6.8,29.0,18.6,0.0,116.0266901258267,18.673416041909533,1.0,0.0,9.57320369423127
2016-05-04,6.7,28.8,18.9,0.0,115.9687100506342,18.775479046933768,1.0,0.0,8.289335941566497
2016-05-05,10.1,20.8,15.1,0.0,115.91138458631089,11.705821018938634,1.0,0.0,7.596239635153407
2016-05-06,3.5,19.5,13.1,0.0,115.85472846978024,13.437554341430763,1.0,0.0,6.867133328811235
2016-05-07,1.6,26.7,16.2,0.0,115.79875619529595,18.510053393700222,1.0,0.0,5.959197581825848
2016-05-08,6.8,26.2,16.8,4.8,115.74348201286622,8.2762101676079,0.5,0.0,10.406914927415194
2016-05-09,2.6,9.8,6.2,7.5,115.68891992679946,3.4956445044260533,0.5,0.0,17.647065820457705
2016-05-10,0.8,12.9,6.7,0.0,115.63508369436887,4.623878268590798,0.5,0.0,17.06422379080338
2016-05-11,-2.3,15.6,8.4,0.0,115.58198682459305,6.011404690542219,0.5,0.0,16.331509826971253
2016-05-12,2.4,9.7,5.2,5.7,115.52964257712935,3.368532169753717,0.5,0.0,21.63855828245124
2016-05-13,-1.3,11.2,5.2,0.0,115.47806396127699,4.40595787015847,0.5,0.0,20.95756845271232
2016-05-14,-1.7,14.8,7.5,0.0,115.42726373508695,5.565816671625097,0.5,0.0,20.1243828534921
2016-05-15,-0.5,17.6,8.9,0.0,115.3772544045749,12.298686970945326,1.0,0.0,18.35650081635954
2016-05-16,0.1,20.3,12.0,0.0,115.32804822303447,14.4948888730615,1.0,0.0,16.455961963278153
2016-05-17,7.0,23.8,16.2,0.0,115.27965719044687,15.075587070478658,1.0,0.0,14.683938481807548
2016-05-18,7.3,27.1,17.8,0.0,115.23209305298408,17.12947460938399,1.0,0.0,12.887308829022698
2016-05-19,8.9,15.0,12.2,3.4,115.18536730260139,4.004437200067797,0.5,0.0,15.918691551281979
2016-05-20,4.0,8.8,6.0,11.7,115.13949117671643,2.816954842788891,0.5,0.0,27.298389870880218
2016-05-21,3.7,6.6,5.3,9.3,115.09447565797086,2.1243372330390184,0.5,0.0,36.18416854227503
2016-05-22,5.1,8.4,6.2,12.2,115.05033147407097,2.353499386084743,0.5,0.0,47.775886981916244
2016-05-23,5.3,9.8,7.0,2.2,115.00706909770385,2.83883713059503,0.5,0.0,49.00711582540642
2016-05-24,5.3,15.6,10.1,0.0,114.96469874652523,4.829979914067845,0.5,0.0,47.31637736052707
2016-05-25,2.3,19.1,11.7,0.0,114.92323038321578,6.519923279522628,0.5,0.0,45.11281200155866
2016-05-26,6.9,19.3,13.0,0.4,114.88267371560143,5.8462057677787485,0.5,0.0,43.628963560671295
2016-05-27,6.1,18.8,13.3,0.0,114.84303819683481,5.972070505069501,0.5,0.0,41.76785465747532
2016-05-28,4.1,18.3,11.7,0.0,114.80433302563382,5.988009372460566,0.5,0.0,39.98138104921437
2016-05-29,4.7,21.0,13.7,0.2,114.76656714657331,6.848220743619483,0.5,0.0,38.22565731307305
2016-05-30,5.9,15.6,10.1,8.9,114.72974925042693,4.677611173695755,0.5,0.0,45.84848044329094
2016-05-31,3.9,18.0,11.2,0.0,114.69388777455488,5.860110859469966,0.5,0.0,43.92935774232004
2016-06-01,4.5,24.4,15.4,0.0,114.65899090333433,7.967659032580992,0.5,0.0,41.42925671366949
2016-06-02,9.4,22.4,16.1,0.0,114.62506656862845,13.147372697826293,1.0,0.0,37.5386432950371
2016-06-03,7.0,24.6,17.7,0.0,114.5921224502912,16.015018676848157,1.0,0.0,33.24448562736881
2016-06-04,9.8,27.6,19.5,0.0,114.56016597670349,16.917666766428447,1.0,0.0,29.227206129760628
2016-06-05,11.2,25.4,18.2,0.0,114.52920432533807,14.579778147104548,1.0,0.0,26.183447692392026
2016-06-06,7.2,31.6,20.8,0.0,114.49924442334884,20.486739148845466,1.0,0.0,22.351922957452917
2016-06-07,14.7,33.1,24.5,0.0,114.47029294818208,19.49081827193283,1.0,0.0,19.240085326081786
2016-06-08,13.0,27.5,19.5,0.0,114.44235632820539,15.25343385892333,1.0,0.0,17.143818404928716
2016-06-09,11.2,24.7,19.1,0.0,114.41544074335185,14.556799070122894,1.0,0.0,15.361253263391415
2016-06-10,5.7,21.9,14.5,0.2,114.38955212577562,6.97757306135014,0.5,0.0,14.795651356539866
2016-06-11,9.5,20.1,15.0,3.6,114.364696160516,5.730292096262966,0.5,0.0,17.790055613486704
2016-06-12,3.5,21.3,14.7,0.0,114.34087828616713,7.3561891782979165,0.5,0.0,16.85529122359207
2016-06-13,7.4,24.3,16.1,0.0,114.3181036955499,7.475083800344719,0.5,0.0,15.955328978052314
2016-06-14,6.7,16.2,12.4,1.0,114.29637733638367,4.991823423032079,0.5,0.0,16.386427657232144
2016-06-15,1.4,19.4,12.1,0.0,114.27570391195442,6.801729391762852,0.5,0.0,15.590313038502204
2016-06-16,7.6,19.1,13.1,0.2,114.25608788177703,5.617521623473085,0.5,0.0,15.16474931985577
2016-06-17,3.3,20.6,13.4,0.0,114.23753346224909,6.955758042578231,0.5,0.0,14.411304126675274
2016-06-18,7.7,21.7,14.4,1.6,114.22004462729313,6.456842880365411,0.5,0.0,15.346650366338817
2016-06-19,6.3,21.2,14.7,0.0,114.2036251089857,6.722245798140334,0.5,0.0,14.609764966762746
2016-06-20,6.2,26.6,17.1,0.0,114.18827839817014,8.445396410391085,0.5,0.0,13.728441705284492
2016-06-21,9.6,22.8,16.8,0.4,114.17400774505148,6.734235716478493,0.5,0.0,13.468080544832208
2016-06-22,6.9,26.2,17.6,0.0,114.16081615977089,8.330229853999496,0.5,0.0,12.6667076403277
2016-06-23,10.4,28.7,19.8,0.0,114.14870641295794,8.61474422205647,0.5,0.0,11.887275879920619
2016-06-24,9.1,22.6,16.3,0.4,114.1376810362588,6.709780471907811,0.5,0.0,11.71755436875439
2016-06-25,8.2,23.3,15.0,2.3,114.12774232283844,6.825139728200071,0.5,0.0,13.446311898472032
2016-06-26,8.5,22.6,16.0,1.7,114.11889232785538,6.795819067602855,0.5,0.0,14.493606878553665
2016-06-27,5.4,27.2,17.7,0.0,114.11113286890742,8.874473977448444,0.5,0.0,13.574870185103006
2016-06-28,8.8,28.1,18.5,2.0,114.10446552644702,8.537798956046093,0.5,0.0,14.747016524425621
2016-06-29,9.5,27.1,19.1,0.0,114.09889164416477,8.287473051528734,0.5,0.0,13.874048652735434
2016-06-30,13.4,30.5,19.6,4.4,114.0944123293404,8.27926982366954,0.5,0.0,17.45357013600175
2016-07-01,10.7,26.9,18.3,0.0,114.0910284531599,7.778112272424851,0.5,0.0,16.48388564976987
2016-07-02,12.9,28.3,19.9,0.0,114.08874065099779,7.9195863847862915,0.5,0.0,15.551417390053501
2016-07-03,14.4,30.0,22.3,0.0,114.08754932266443,16.956371467484587,1.0,0.0,13.667877317827452
2016-07-04,7.3,24.7,17.1,0.0,114.08745463261701,15.585686669388801,1.0,0.0,12.146282651318131
2016-07-05,4.8,23.0,15.9,0.0,114.08845651013442,15.392008645132659,1.0,0.0,10.810884882923034
2016-07-06,6.9,19.0,12.7,1.0,114.09055464945519,5.679370736874238,0.5,0.0,11.372320431181683
2016-07-07,7.4,25.6,17.5,0.0,114.09374850987862,8.06176718002626,0.5,0.0,10.717456148232808
2016-07-08,10.6,24.3,18.2,0.0,114.09803731582907,7.133439161467891,0.5,0.0,10.171368138239103
2016-07-09,11.5,26.7,18.8,0.0,114.10342005688321,15.278810354599822,1.0,0.0,9.06132238944643
2016-07-10,5.8,22.4,15.6,0.0,114.10989548776078,14.571753552383171,1.0,0.0,8.118184127177107
2016-07-11,12.5,22.1,15.5,3.3,114.1174621282791,5.524461587962976,0.5,0.0,11.097837010215674
2016-07-12,12.3,23.8,15.6,9.7,114.1261182632718,6.065106572303987,0.5,0.0,20.31705440886555
2016-07-13,11.6,22.4,15.1,4.2,114.13586194247252,5.790124499599992,0.5,0.0,23.67678101963356
2016-07-14,8.8,21.7,15.6,0.2,114.14669098036408,6.424844953195068,0.5,0.0,22.790212112191433
2016-07-15,9.1,24.3,15.3,15.6,114.15860295599465,6.912202241994218,0.5,0.0,37.26499386035277
2016-07-16,10.2,19.0,14.2,1.1,114.17159521276103,5.085192372776373,0.5,0.0,37.01142484213688
2016-07-17,7.8,22.3,15.7,0.8,114.1856648581611,6.834368576941555,0.5,0.0,36.004641135501636
2016-07-18,10.9,24.6,17.2,6.0,114.20080876351624,6.941534890967357,0.5,0.0,40.21944490208133
2016-07-19,11.6,28.3,20.4,0.2,114.2170235636652,8.365857069904337,0.5,0.0,38.01608684864058
2016-07-20,11.8,27.3,20.7,0.0,114.23430565663126,8.124209766496625,0.5,0.0,35.81001067678552
2016-07-21,9.2,29.7,20.7,0.0,114.25265120326381,9.344626553775832,0.5,0.0,33.41978798634776
2016-07-22,10.0,26.4,17.4,6.1,114.2720561268568,7.642978409734667,0.5,0.0,37.69531142893657
2016-07-23,14.2,26.3,20.1,0.0,114.29251611274547,7.06980918415474,0.5,0.0,35.791749579366076
2016-07-24,10.3,28.5,20.0,0.0,114.31402660788353,8.649380840360905,0.5,0.0,33.58048905754633
2016-07-25,11.1,27.2,19.9,0.0,114.3365828204032,16.230335437986707,1.0,0.0,29.68747047486334
2016-07-26,13.2,25.4,18.2,12.3,114.36017971915982,6.747070509686209,0.5,0.0,40.55673149951956
2016-07-27,12.0,26.0,18.2,3.7,114.38481203326394,7.229244028018747,0.5,0.0,42.162485006741974
2016-07-28,12.5,27.4,19.5,3.7,114.41047425160296,7.729043566282801,0.5,0.0,43.534801553314445
2016-07-29,12.0,27.5,19.9,0.0,114.43716062235524,7.969522047407503,0.5,0.0,41.056576118966944
2016-07-30,13.8,29.0,21.1,0.0,114.46486515249869,8.145197132994435,0.5,0.0,38.667905361147106
2016-07-31,12.2,20.7,15.8,0.4,114.4935816073176,5.26244881778256,0.5,0.0,37.61442055504784
2016-08-01,6.3,24.4,15.3,0.2,114.52330350990947,7.566920161092386,0.5,0.0,35.78138257472071
2016-08-02,7.1,29.2,18.3,0.0,114.55402414069553,9.121614041765294,0.5,0.0,33.450068562382505
2016-08-03,9.5,17.3,13.3,8.1,114.58573653693762,4.669778211430661,0.5,0.0,40.434322838500535
2016-08-04,8.3,25.2,17.0,0.0,114.61843349226446,7.693696818466036,0.5,0.0,38.21225554579053
2016-08-05,7.0,29.2,18.6,0.0,114.65210755621082,9.226094884535215,0.5,0.0,35.6940420070936
2016-08-06,10.2,23.4,17.0,1.2,114.68675103377208,6.8035794821809406,0.5,0.0,35.1594187796967
2016-08-07,13.8,23.2,18.1,7.8,114.7223559849785,5.9246736919517495,0.5,0.0,41.47150389777968
2016-08-08,10.3,24.9,17.7,2.8,114.75891422449149,7.303805761159926,0.5,0.0,42.10793383283275
2016-08-09,9.4,25.0,16.5,0.8,114.79641732122596,7.29697329832962,0.5,0.0,40.71321619836124
2016-08-10,11.3,18.0,14.3,8.2,114.83485659800182,4.476866764638839,0.5,0.0,47.61130445207553
2016-08-11,11.0,24.3,17.8,0.0,114.8742231312284,6.997717554264199,0.5,0.0,45.23151544532048
2016-08-12,12.1,23.0,17.5,0.0,114.91450775062508,6.28377778918822,0.5,0.0,43.201338358701705
2016-08-13,8.2,29.1,18.9,0.0,114.95570103898156,18.099130885001383,1.0,0.0,37.61629066326333
2016-08-14,11.0,27.2,17.6,0.8,114.99779333196186,7.687909806199887,0.5,0.0,36.35064316424213
2016-08-15,10.6,27.1,19.3,1.2,115.04077471795506,8.134402965756525,0.5,0.0,35.43856616736807
2016-08-16,10.9,32.9,21.2,0.0,115.08463503797685,9.877596828147398,0.5,0.0,32.93822424759031
2016-08-17,14.0,24.9,18.7,0.0,115.12936388562504,6.509538830276323,0.5,0.0,31.406705320875755
2016-08-18,7.8,16.8,12.6,3.1,115.17495060709321,4.92845591842615,0.5,0.0,33.40108701575478
2016-08-19,5.1,22.8,13.6,0.0,115.22138430124579,7.141794891825744,0.5,0.0,31.697203354108034
2016-08-20,6.5,29.4,18.6,0.0,115.2686538197583,9.42081226696532,0.5,0.0,29.56425048134464
2016-08-21,12.6,32.7,22.7,0.0,115.31674776732613,19.64868257587593,1.0,0.0,25.414974957761583
2016-08-22,9.3,23.3,18.4,0.0,115.36565450194603,14.663482383905219,1.0,0.0,22.753031832186373
2016-08-23,11.1,16.8,14.0,0.4,115.4153621352733,4.111366282063689,0.5,0.0,22.48484577583228
2016-08-24,6.6,21.6,13.6,0.0,115.4658585330587,6.58850485193937,0.5,0.0,21.426692093766714
2016-08-25,4.4,18.4,10.8,0.9,115.51713131566802,5.800086223084502,0.5,0.0,21.43900165362864
2016-08-26,7.4,23.2,14.8,0.0,115.56916785868869,7.026614591092531,0.5,0.0,20.36297592621547
2016-08-27,11.7,27.9,20.2,0.0,115.62195529362596,8.297350131400844,0.5,0.0,19.15612777637907
2016-08-28,6.0,17.0,11.6,0.0,115.67548050869259,10.584564269726858,1.0,0.0,17.707847307749184
2016-08-29,2.3,29.7,17.0,3.5,115.72973014969541,9.891393270704537,0.5,0.0,19.956738152759655
2016-08-30,10.2,30.6,19.6,0.2,115.78469062102162,9.176896400307625,0.5,0.0,18.848588734788642
2016-08-31,11.9,29.0,20.8,0.0,115.8403480867286,8.675673854474368,0.5,0.0,17.680558674216172
2016-09-01,12.0,29.2,20.7,0.0,115.89668847174002,8.682683758645508,0.5,0.0,16.584025105327633
2016-09-02,8.7,21.6,16.1,0.0,115.95369746315136,13.248513547778257,1.0,0.0,15.01464166758029
2016-09-03,6.8,20.4,13.6,0.0,116.01136051164822,12.606299513615728,1.0,0.0,13.662648310786492
2016-09-04,6.2,11.4,9.1,0.0,116.06966283303959,6.681295402607175,1.0,0.0,13.010618386884374
2016-09-05,6.4,17.3,11.1,0.0,116.12858940990994,10.3977229561193,1.0,0.0,12.04432691920855
2016-09-06,6.1,20.7,13.0,0.0,116.18812499339188,12.831484000161337,1.0,0.0,10.940422718090428
2016-09-07,2.4,21.7,13.6,0.0,116.24825410506274,15.048137150346744,1.0,0.0,9.764472849914757
2016-09-08,8.6,18.9,12.7,2.6,116.30896103896725,5.341824694359432,0.5,0.0,11.991900691364208
2016-09-09,5.7,20.8,13.0,1.5,116.37022986376888,6.534902100098319,0.5,0.0,12.932144284134447
2016-09-10,12.6,24.0,18.2,0.0,116.43204442503215,6.640265636130565,0.5,0.0,12.318766617767158
2016-09-11,5.1,14.5,7.6,15.3,116.4943883476382,4.256578551415923,0.5,0.0,27.2442252051594
2016-09-12,-1.2,10.0,5.0,0.4,116.55724503833557,4.172930346356709,0.5,0.0,26.83216624714807
2016-09-13,-2.3,18.9,8.3,0.0,116.62059768842819,6.575695650714983,0.5,0.0,25.571879397929262
2016-09-14,-0.4,23.0,11.9,0.0,116.6844292766027,7.865662138679447,0.5,0.0,24.13516680082091
2016-09-15,3.4,25.3,14.0,0.0,116.74872257189614,16.30381782033032,1.0,0.0,21.324485639507564
2016-09-16,7.2,26.5,16.9,0.0,116.81346013680673,16.71048353303075,1.0,0.0,18.779182310012267
2016-09-17,8.7,21.4,16.5,0.0,116.87862433054761,13.406612933466349,1.0,0.0,16.980859249745603
2016-09-18,9.2,19.2,14.4,0.0,116.94419731244662,11.174357153126914,1.0,0.0,15.625500778148202
2016-09-19,3.1,18.9,11.1,0.0,117.01016104549166,12.613568278578844,1.0,0.0,14.217691342775638
2016-09-20,1.2,16.5,8.9,0.0,117.07649730002382,11.473996064721662,1.0,0.0,13.05245038194396
2016-09-21,5.8,12.0,8.7,0.2,117.14318765757848,3.626742819267002,0.5,0.0,12.914322662682858
2016-09-22,5.4,9.3,7.7,7.1,117.21021351487526,2.769465404822603,0.5,0.0,19.758852878104168
2016-09-23,7.6,19.9,11.8,0.0,117.27755608795772,5.71238115134506,0.5,0.0,18.952637887010724
2016-09-24,3.8,16.5,11.4,0.0,117.34519641648254,5.7293853285202605,0.5,0.0,18.177016705249322
2016-09-25,1.5,21.0,12.1,0.0,117.41311536815888,14.547658734362155,1.0,0.0,16.288209306415272
2016-09-26,6.7,26.2,16.7,0.0,117.48129364333825,16.79550706562611,1.0,0.0,14.334146917184595
2016-09-27,10.2,28.2,16.3,0.0,117.5497117797538,15.95879879472334,1.0,0.0,12.700177156146362
2016-09-28,7.2,18.1,11.5,0.0,117.61835015741025,10.67686992145606,1.0,0.0,11.731619017034772
2016-09-29,2.2,17.6,9.6,0.0,117.68718900362265,11.874849442711897,1.0,0.0,10.736538948845174
2016-09-30,3.2,25.5,13.8,0.0,117.7562083982042,16.489645788481617,1.0,0.0,9.471955204125933
2016-10-01,5.2,15.8,11.2,0.0,117.82538827880234,10.439454583295165,1.0,0.0,8.765654874351084
2016-10-02,-1.1,16.6,8.4,0.0,117.89470844638183,12.194675167209867,1.0,0.0,8.002124061346931
2016-10-03,-1.1,14.9,6.5,0.0,117.96414857085406,10.759802542236056,1.0,0.0,7.38711495550001
2016-10-04,1.0,13.7,6.4,0.0,118.03368819685129,9.552371480047782,1.0,0.0,6.883083053923205
2016-10-05,0.0,5.5,3.3,0.0,118.10330674964435,5.484207225964699,1.0,0.0,6.6134526694857705
2016-10-06,-1.2,5.7,2.2,0.0,118.17298354120207,5.825869344087482,1.0,0.0,6.338244732587694
2016-10-07,0.7,5.6,2.5,0.0,118.2426977763913,4.986047446629877,1.0,0.0,6.112510525694593
2016-10-08,1.0,14.5,5.9,0.2,118.31242855931423,4.833966126037605,0.5,0.0,6.101455748364193
2016-10-09,0.9,14.2,3.9,0.4,118.38215489978316,4.395717754090442,0.5,0.0,6.309882338657896
2016-10-10,-4.6,1.0,-2.1,14.2,118.45185571992802,2.064873916607794,0.5,0.0,20.41681725681533
2016-10-11,-11.8,-0.9,-5.1,0.0,118.5215098609358,2.331697186901143,0.5,0.0,20.07677557564968
2016-10-12,-7.2,7.7,-0.3,0.0,118.591096089919,3.758731204484554,0.5,0.0,19.53775269820948
2016-10-13,-4.5,10.8,2.9,0.0,118.66059310690996,9.015930904334612,1.0,0.0,18.27953106711638
2016-10-14,0.5,15.2,8.2,0.0,118.72997955197839,11.10658149122277,1.0,0.0,16.829366056985908
2016-10-15,1.2,16.4,9.8,0.0,118.79923401246943,11.995891128861329,1.0,0.0,15.3873428927905
2016-10-16,1.9,15.2,8.2,0.0,118.86833503035827,10.57677698541714,1.0,0.0,14.22485364868201
